
 ==================================================================================
 PQNL1_SLIM v. 46  (Tue, 14 Jun 2011) based on v.1017
 ==================================================================================
 No. rows              :     2001      No. columns           :     2001
 Initial tau           : 0.00e+00      Two-norm of b         : 2.46e+01
 Optimality tol        : 1.00e-04      Target objective      : -2.00e+00
 Basis pursuit tol     : 1.00e-06      Maximum iterations    :      500

     0  2.4613014e+01  0.0000000e+00   1.08e+00  5.129e+01     0.0       0       0  1.2771695e+01

Inside of minConf_PQN 
 Iteration   FunEvals Projections     Step Length          rNorm2        Opt Cond
        78          1       1733     1.00000e+00     1.91373e-01     3.49932e+00
        79          1       1777     1.00000e+00     1.87786e-01     3.56767e+00
        80          1       1813     1.00000e+00     1.84779e-01     3.85827e+00
        81          1       1840     1.00000e+00     1.82021e-01     4.25017e+00
        82          1       1870     1.00000e+00     1.78697e-01     3.50494e+00
        83          1       1915     1.00000e+00     1.75140e-01     2.93000e+00
        84          1       1968     1.00000e+00     1.72622e-01     2.94688e+00
        85          1       1991     1.00000e+00     1.71384e-01     2.75106e+00
        86          1       2025     1.00000e+00     1.70093e-01     3.32966e+00
        87          1       2060     1.00000e+00     1.68737e-01     3.43498e+00
        88          1       2094     1.00000e+00     1.66850e-01     2.97712e+00
        89          1       2144     1.00000e+00     1.64929e-01     3.16427e+00
        90          1       2202     1.00000e+00     1.62195e-01     4.19540e+00
        91          1       2264     1.00000e+00     1.58687e-01     4.65804e+00
        92          1       2352     1.00000e+00     1.53777e-01     3.86071e+00
        93          1       2391     1.00000e+00     1.51771e-01     2.59230e+00
        94          1       2411     1.00000e+00     1.50351e-01     2.48945e+00
        95          1       2457     1.00000e+00     1.49149e-01     2.83343e+00
        96          1       2481     1.00000e+00     1.47840e-01     2.16430e+00
        97          1       2532     1.00000e+00     1.45639e-01     2.51317e+00
        98          1       2580     1.00000e+00     1.44501e-01     2.33793e+00
        99          1       2632     1.00000e+00     1.42740e-01     2.35545e+00
       100          1       2677     1.00000e+00     1.41491e-01     2.70087e+00
       101          1       2699     1.00000e+00     1.40484e-01     2.50258e+00
       102          1       2738     1.00000e+00     1.39389e-01     2.38249e+00
       103          1       2799     1.00000e+00     1.37691e-01     2.90566e+00
       104          1       2857     1.00000e+00     1.35675e-01     3.29480e+00
       105          1       2897     1.00000e+00     1.34219e-01     2.46677e+00
       106          1       2933     1.00000e+00     1.33034e-01     1.91267e+00
       107          1       2977     1.00000e+00     1.32273e-01     2.20711e+00
       108          1       3020     1.00000e+00     1.30978e-01     3.06647e+00
       109          1       3054     1.00000e+00     1.29611e-01     3.29372e+00
       110          1       3090     1.00000e+00     1.28143e-01     2.42674e+00
       111          1       3135     1.00000e+00     1.26671e-01     2.28165e+00
       112          1       3194     1.00000e+00     1.25530e-01     2.50079e+00
       113          1       3272     1.00000e+00     1.24073e-01     2.35490e+00
       114          1       3351     1.00000e+00     1.22588e-01     2.75361e+00
       115          1       3389     1.00000e+00     1.21389e-01     2.61899e+00
       116          1       3445     1.00000e+00     1.19649e-01     1.99092e+00
       117          1       3521     1.00000e+00     1.17868e-01     2.01415e+00
       118          1       3591     1.00000e+00     1.16443e-01     1.94306e+00
       119          1       3606     1.00000e+00     1.15951e-01     2.11869e+00
       120          1       3641     1.00000e+00     1.15388e-01     1.80690e+00
       121          1       3677     1.00000e+00     1.14875e-01     1.20046e+00
       122          1       3733     1.00000e+00     1.14461e-01     1.29405e+00
       123          1       3743     1.00000e+00     1.14189e-01     1.12773e+00
       124          1       3772     1.00000e+00     1.13722e-01     1.26578e+00
       125          1       3827     1.00000e+00     1.13055e-01     1.74281e+00
       126          1       3892     1.00000e+00     1.12180e-01     2.05939e+00
       127          1       3930     1.00000e+00     1.11726e-01     1.70878e+00
       128          1       3943     1.00000e+00     1.11374e-01     1.32345e+00
       129          1       4009     1.00000e+00     1.10802e-01     1.38482e+00
       130          1       4048     1.00000e+00     1.10391e-01     1.65743e+00
       131          1       4106     1.00000e+00     1.09818e-01     1.82070e+00
       132          1       4180     1.00000e+00     1.08835e-01     1.77667e+00
       133          1       4228     1.00000e+00     1.08149e-01     1.62613e+00
       134          1       4264     1.00000e+00     1.07628e-01     1.65549e+00
       135          1       4314     1.00000e+00     1.06778e-01     1.81862e+00
       136          1       4379     1.00000e+00     1.05926e-01     1.69600e+00
       137          1       4461     1.00000e+00     1.04997e-01     1.59002e+00
       138          1       4535     1.00000e+00     1.04241e-01     1.57064e+00
       139          1       4549     1.00000e+00     1.03820e-01     1.09294e+00
       140          1       4591     1.00000e+00     1.03218e-01     1.20084e+00
       141          1       4685     1.00000e+00     1.02180e-01     1.27867e+00
       142          1       4728     1.00000e+00     1.01230e-01     1.53028e+00
       143          1       4758     1.00000e+00     1.00687e-01     1.42683e+00
       144          1       4811     1.00000e+00     9.99063e-02     1.42115e+00
       145          1       4858     1.00000e+00     9.94708e-02     1.26650e+00
       146          1       4914     1.00000e+00     9.88887e-02     1.03923e+00
       147          1       4972     1.00000e+00     9.83672e-02     1.05814e+00
       148          1       5035     1.00000e+00     9.78091e-02     1.17788e+00
       149          1       5127     1.00000e+00     9.72642e-02     1.20338e+00
       150          1       5217     1.00000e+00     9.66073e-02     1.30337e+00
       151          1       5241     1.00000e+00     9.61957e-02     1.25892e+00
       152          1       5315     1.00000e+00     9.54819e-02     1.37606e+00
       153          1       5366     1.00000e+00     9.50595e-02     1.29789e+00
       154          1       5417     1.00000e+00     9.45464e-02     1.22534e+00
       155          1       5479     1.00000e+00     9.40472e-02     1.33537e+00
       156          1       5555     1.00000e+00     9.35262e-02     1.28212e+00
       157          1       5646     1.00000e+00     9.28195e-02     1.07860e+00
       158          1       5710     1.00000e+00     9.22054e-02     1.27153e+00
       159          1       5770     1.00000e+00     9.17088e-02     1.52483e+00
       160          1       5846     1.00000e+00     9.09450e-02     1.60739e+00
       161          1       5912     1.00000e+00     9.05312e-02     1.30748e+00
       162          1       5955     1.00000e+00     9.02820e-02     8.62497e-01
       163          1       6006     1.00000e+00     9.00478e-02     8.55736e-01
       164          1       6076     1.00000e+00     8.97853e-02     9.71153e-01
       165          1       6111     1.00000e+00     8.96220e-02     1.05633e+00
       166          1       6178     1.00000e+00     8.92938e-02     1.20332e+00
       167          1       6243     1.00000e+00     8.89677e-02     1.17061e+00
       168          1       6310     1.00000e+00     8.87300e-02     8.58933e-01
       169          1       6372     1.00000e+00     8.84521e-02     6.64235e-01
       170          1       6443     1.00000e+00     8.81920e-02     8.85468e-01
       171          1       6481     1.00000e+00     8.80112e-02     7.51079e-01
       172          1       6565     1.00000e+00     8.76027e-02     7.36914e-01
       173          1       6635     1.00000e+00     8.72294e-02     8.26254e-01
       174          1       6718     1.00000e+00     8.69673e-02     7.81135e-01
       175          1       6763     1.00000e+00     8.67486e-02     7.18138e-01
       176          1       6805     1.00000e+00     8.65008e-02     7.77156e-01
       177          1       6877     1.00000e+00     8.60863e-02     9.47151e-01
       178          1       6960     1.00000e+00     8.56401e-02     1.07462e+00
       179          1       7053     1.00000e+00     8.52050e-02     1.08170e+00
       180          1       7092     1.00000e+00     8.49099e-02     9.68076e-01
       181          1       7134     1.00000e+00     8.46958e-02     8.15081e-01
       182          1       7154     1.00000e+00     8.45405e-02     6.11729e-01
       183          1       7205     1.00000e+00     8.43418e-02     5.72101e-01
       184          1       7269     1.00000e+00     8.40701e-02     6.43875e-01
       185          1       7290     1.00000e+00     8.39492e-02     7.24119e-01
break of testUpdateTau
   185  8.3949151e-02  1.3731369e-01   2.08e+00  1.971e-02     0.0     366       0  2.9413993e+01

Inside of minConf_PQN 
 Iteration   FunEvals Projections     Step Length          rNorm2        Opt Cond
       186          1          4     3.90625e-03     8.27298e-02     1.68249e+01
rNorm less than sigma_ref
rNorm less than sigma_ref

 EXIT -- residual less than sigma ref

 Products with A     :     201        Total time   (secs) :    68.4
 Products with A'    :     201        Project time (secs) :   114.3
 Newton iterations   :       3        Mat-vec time (secs) :     0.9

