
 ==================================================================================
 SPGL1_SLIM v. 46  (Tue, 14 Jun 2011) based on v.1017
 ==================================================================================
 No. rows              :     6400      No. columns           :    34341
 Initial tau           : 2.03e+05      Two-norm of b         : 1.54e+04
 Optimality tol        : 1.00e-04      Target one-norm of x  : 2.03e+05
 Basis pursuit tol     : 1.00e-06      Maximum iterations    :      200

  Iter      Objective   Relative Gap      gNorm   stepG    nnzX    nnzG
    80  5.8588768e+02  5.1618339e+01   5.31e+01     0.0   12141       0
    81  5.8824325e+02  8.7276180e+01   8.20e+01    -0.3   14461       0
    82  5.8106714e+02  2.1371604e+01   2.63e+01     0.0   16365       0
    83  5.8035303e+02  1.8777835e+01   2.40e+01     0.0   14382       0
    84  5.7981933e+02  1.9132601e+01   2.43e+01     0.0   13278       0
    85  5.7851631e+02  2.4753265e+02   2.11e+02     0.0   11559       0
    86  5.7355061e+02  2.4253968e+02   2.07e+02    -0.3   14484       0
    87  5.5111442e+02  2.6835722e+01   2.77e+01     0.0   20733       0
    88  5.5028969e+02  1.9340271e+01   2.23e+01     0.0   16933       0
    89  5.4915718e+02  1.7969804e+01   2.12e+01     0.0   14205       0
    90  5.5023480e+02  1.0087996e+02   8.36e+01    -0.3   12080       0
    91  5.4534452e+02  7.0967143e+01   6.00e+01    -0.3   14029       0
    92  5.4165195e+02  2.0769134e+01   2.27e+01     0.0   15722       0
    93  5.4123318e+02  1.7203687e+01   2.02e+01     0.0   14130       0
    94  5.3941824e+02  1.7586346e+01   2.05e+01     0.0   12544       0
    95  5.4023898e+02  1.1625323e+02   9.05e+01    -0.3   11820       0
    96  5.3500706e+02  2.7131191e+01   2.71e+01    -0.3   14433       0
    97  5.3401257e+02  2.1343235e+01   2.26e+01     0.0   14099       0
    98  5.3343056e+02  1.8818540e+01   2.08e+01     0.0   13226       0
    99  5.3061966e+02  3.2447718e+01   3.04e+01     0.0   11861       0
   100  5.3081631e+02  7.1057378e+01   5.68e+01    -0.3   13361       0
   101  5.2919024e+02  3.9071228e+01   3.46e+01     0.0   13394       0
   102  5.2856514e+02  1.9463159e+01   2.10e+01     0.0   12705       0
   103  5.2824765e+02  1.7749061e+01   1.98e+01     0.0   12232       0
   104  5.2469206e+02  4.8020488e+01   4.02e+01     0.0   11628       0
   105  5.2531278e+02  1.4117273e+02   1.04e+02    -0.3   11907       0
   106  5.2383094e+02  7.1475741e+01   5.58e+01     0.0   12072       0
   107  5.2311593e+02  1.8159390e+01   1.98e+01     0.0   11853       0
   108  5.2287924e+02  1.7852264e+01   1.96e+01     0.0   11723       0
   109  5.1643435e+02  8.3543898e+01   6.25e+01     0.0   11416       0
   110  5.1726710e+02  1.6642651e+02   1.17e+02    -0.3   11673       0
   111  5.1542485e+02  7.4930117e+01   5.65e+01     0.0   11851       0
   112  5.1497372e+02  1.7842065e+01   1.91e+01     0.0   11639       0
   113  5.1472764e+02  1.7956886e+01   1.91e+01     0.0   11550       0
   114  5.0186178e+02  1.8582388e+02   1.23e+02     0.0   11153       0
   115  5.1089664e+02  3.9635100e+02   2.62e+02    -0.3   11768       0
   116  4.9830320e+02  3.3879161e+01   2.78e+01     0.0   13854       0
   117  4.9797390e+02  1.8947267e+01   1.87e+01     0.0   12411       0
   118  4.9754518e+02  1.7943064e+01   1.81e+01     0.0   11704       0
   119  4.9311234e+02  2.8809836e+02   1.79e+02     0.0   11027       0
   120  4.8738831e+02  1.1182813e+02   7.27e+01    -0.3   12041       0
   121  4.8572464e+02  1.9795182e+01   1.85e+01     0.0   12281       0
   122  4.8551287e+02  1.9572719e+01   1.84e+01     0.0   11814       0
   123  4.8278533e+02  6.0937825e+01   4.19e+01     0.0   11189       0
   124  4.8280662e+02  7.6408044e+01   5.08e+01    -0.3   12469       0
   125  4.8120822e+02  2.9081049e+01   2.34e+01     0.0   12632       0
   126  4.8091412e+02  1.7552986e+01   1.69e+01     0.0   12081       0
   127  4.8053399e+02  1.7606883e+01   1.69e+01     0.0   11675       0
   128  4.7608538e+02  2.8734393e+02   1.67e+02     0.0   10917       0
   129  4.7555079e+02  3.1151358e+02   1.81e+02    -0.3   12507       0
   130  4.6872567e+02  2.7253862e+01   2.15e+01     0.0   14730       0
   131  4.6843342e+02  2.0490817e+01   1.78e+01     0.0   13010       0
   132  4.6757268e+02  2.0375009e+01   1.76e+01     0.0   11731       0
   133  4.6568148e+02  1.7412354e+02   1.00e+02    -0.3   11058       0
   134  4.6427735e+02  1.0696307e+02   6.34e+01    -0.3   12043       0
   135  4.6316252e+02  2.2297396e+01   1.85e+01     0.0   12041       0
   136  4.6295761e+02  1.8068234e+01   1.62e+01     0.0   11615       0
   137  4.6192193e+02  2.2781075e+01   1.86e+01     0.0   11127       0
   138  4.6121619e+02  5.3796488e+01   3.50e+01    -0.3   11255       0
   139  4.6062442e+02  2.2713464e+01   1.85e+01    -0.3   11592       0
   140  4.6032668e+02  2.0609976e+01   1.74e+01     0.0   11320       0
   141  4.5999040e+02  2.0075163e+01   1.70e+01     0.0   11148       0
   142  4.5888093e+02  5.6364728e+01   3.59e+01     0.0   10971       0
   143  4.5889381e+02  7.2737410e+01   4.42e+01    -0.3   11092       0
   144  4.5814578e+02  3.4517939e+01   2.45e+01     0.0   11039       0
   145  4.5795243e+02  1.8486798e+01   1.61e+01     0.0   11024       0
   146  4.5764301e+02  1.9019424e+01   1.64e+01     0.0   10952       0
   147  4.4494878e+02  8.9675730e+02   4.42e+02     0.0   10209       0
   148  4.4968916e+02  9.7184906e+02   4.92e+02    -0.3   12014       0
   149  4.1377678e+02  5.4996210e+01   2.88e+01     0.0   20952       0
   150  4.1322816e+02  1.8410802e+01   1.35e+01     0.0   16562       0
